t,ax,ay,az,gx,gy,gz
22234, 0.66, -0.36, 0.69, 0.00, -1.33, 0.21
22235, 0.65, -0.35, 0.69, 0.00, -1.82, 0.21
22236, 0.65, -0.35, 0.70, 0.00, -1.54, 0.21
22237, 0.65, -0.36, 0.69, 0.07, -1.68, 0.00
22238, 0.65, -0.35, 0.69, 0.28, -1.82, -0.07
22239, 0.66, -0.35, 0.69, 0.28, -1.68, 0.14
22240, 0.66, -0.35, 0.69, 0.14, -1.75, 0.35
22241, 0.66, -0.35, 0.69, 0.28, -1.54, 0.21
22242, 0.65, -0.35, 0.69, -0.14, -1.26, 0.35
22243, 0.65, -0.35, 0.69, 0.28, -1.75, 0.35
22244, 0.65, -0.35, 0.69, 0.28, -1.54, 0.28
22245, 0.65, -0.35, 0.70, 0.28, -1.19, 0.14
22246, 0.66, -0.35, 0.70, 0.70, -0.07, 0.42
22247, 0.66, -0.35, 0.69, 0.07, 0.07, 0.21
22248, 0.65, -0.35, 0.69, 0.14, 0.28, 0.21
22249, 0.65, -0.36, 0.70, 0.63, -0.28, -0.14
22250, 0.65, -0.35, 0.70, 0.42, -0.07, 0.00
22251, 0.65, -0.35, 0.70, 0.56, -0.28, -0.07
22252, 0.65, -0.35, 0.69, 0.42, 0.14, 0.49
22253, 0.65, -0.35, 0.69, 0.49, -0.07, 0.21
22254, 0.65, -0.35, 0.69, 0.56, 0.14, 0.00
22255, 0.65, -0.36, 0.69, 1.05, -0.14, 0.21
22256, 0.65, -0.36, 0.70, 0.63, 0.28, 0.42
22257, 0.65, -0.35, 0.70, 0.28, -0.07, 0.00
22258, 0.65, -0.35, 0.70, 0.49, 0.42, 0.14
22259, 0.65, -0.35, 0.70, 0.42, -0.07, 0.07
22260, 0.65, -0.35, 0.70, 0.49, -0.07, -0.07
22261, 0.65, -0.35, 0.70, 0.35, -0.07, -0.07
22262, 0.65, -0.35, 0.70, 0.70, -0.56, 0.14
22263, 0.65, -0.35, 0.70, 0.35, -0.56, 0.14
