t,ax,ay,az,gx,gy,gz
31528, 0.61, -0.24, 0.77, -1.96, -0.14, -1.89
31529, 0.62, -0.24, 0.77, -0.98, 0.28, -1.19
31530, 0.62, -0.24, 0.77, -0.28, 0.21, -0.49
31531, 0.61, -0.25, 0.77, -0.21, 0.70, -0.49
31532, 0.61, -0.24, 0.77, 0.21, 0.42, -0.35
31533, 0.61, -0.23, 0.77, 0.07, -0.70, -0.42
31534, 0.61, -0.23, 0.78, 0.49, -0.63, -0.28
31535, 0.61, -0.24, 0.78, 0.07, 0.42, -0.35
31536, 0.60, -0.24, 0.78, 0.28, 0.56, -0.84
31537, 0.61, -0.24, 0.78, 0.42, 0.14, -0.98
31538, 0.61, -0.24, 0.79, 0.70, 0.84, -0.70
31539, 0.60, -0.24, 0.78, 0.42, -0.07, 0.07
31540, 0.60, -0.24, 0.78, 0.35, -0.07, 0.70
31541, 0.61, -0.24, 0.78, 0.49, -0.07, 0.70
31542, 0.60, -0.24, 0.78, 1.19, -0.98, 0.84
31543, 0.61, -0.23, 0.78, 0.91, -0.98, 0.84
31544, 0.61, -0.24, 0.78, 0.49, -0.84, 0.42
31545, 0.61, -0.24, 0.79, 0.91, -0.49, 0.63
31546, 0.60, -0.24, 0.78, 0.70, -0.70, 0.63
31547, 0.61, -0.24, 0.79, 0.70, -0.91, 0.70
31548, 0.61, -0.24, 0.78, 0.98, -0.70, 0.77
31549, 0.61, -0.24, 0.78, 0.77, -0.77, 0.56
31550, 0.61, -0.24, 0.78, 1.26, -1.05, 1.05
31551, 0.60, -0.24, 0.78, 0.42, -1.68, 1.26
31552, 0.60, -0.24, 0.78, 1.12, -1.40, 1.05
31553, 0.61, -0.24, 0.78, 0.98, -1.61, 0.84
31554, 0.61, -0.24, 0.78, 1.26, -1.19, 0.98
31555, 0.60, -0.24, 0.78, 1.47, -0.91, 0.77
31556, 0.60, -0.24, 0.78, 0.91, -0.91, 0.70
31557, 0.61, -0.24, 0.78, 1.12, -0.63, 0.70
